,cip_code,total_graduates,knowledge_rate,career_outcomes_perc,total_perc_employed_overall,total_perc_employed_full_time,total_perc_employed_part_time,perc_standard_employment_overall,perc_standard_full_time,perc_standard_part_time,perc_entrepreneur_overall,perc_entrepreneur_full_time,perc_entrepreneur_part_time,perc_temp_contract_overall,perc_temp_contract_full_time,perc_temp_contract_part_time,perc_freelance_overall,perc_freelance_full_time,perc_freelance_part_time,perc_fellowship_intern_overall,perc_fellowship_intern_full_time,perc_fellowship_intern_part_time,perc_service,perc_military,perc_continuing_ed,perc_seeking_employment,perc_seeking_continuing_ed,perc_not_seeking,mean_starting_salary,year,perc_still_seeking_overall,CIPCode,CIPTitle
588,11.04,429,66.4,77.2,66.0,57.5,8.4,61.8,53.7,8.1,1.4,1.1,0.4,1.4,1.4,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,2.1,9.1,21.8,1.1,0.0,66228,2020,,11.04,Information Science/Studies.
589,11.05,249,61.8,79.7,72.7,68.2,4.5,68.8,65.6,3.2,1.3,1.3,0.0,1.9,1.3,0.6,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.6,5.8,19.5,0.6,0.6,52951,2020,,11.05,Computer Systems Analysis.
590,11.07,1476,62.4,85.3,69.6,67.0,2.7,66.2,64.3,1.9,0.6,0.6,0.0,1.5,1.0,0.5,0.3,0.2,0.1,1.0,0.9,0.1,0.3,0.5,14.3,13.8,0.8,0.7,85766,2020,,11.07,Computer Science.
591,11.08,54,6.9,77.6,6.9,54.4,6.5,57.0,5.8,6.2,0.3,0.3,0.0,1.3,1.3,0.0,1.0,0.7,0.3,1.3,1.3,0.0,0.0,1.0,14.7,2.8,1.3,1.3,59915,2020,,11.08,Computer Software and Media Applications.
592,11.09,136,59.6,86.4,84.0,81.5,2.5,81.5,8.2,1.2,0.0,0.0,0.0,2.5,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,13.6,0.0,0.0,57591,2020,,11.09,Computer Systems Networking and Telecommunications.
593,11.10,1791,64.5,86.5,75.1,71.2,3.9,71.8,68.4,3.4,0.7,0.6,0.1,1.9,1.6,0.3,0.3,0.3,0.0,0.3,0.3,0.1,0.1,1.4,8.8,12.6,0.7,1.3,5932,2020,,11.10,Computer/Information Technology Administration and Management.
595,15.03,432,68.5,82.4,68.6,65.5,3.0,67.6,64.5,3.0,0.0,0.0,0.0,0.3,0.3,0.0,0.5,0.0,0.0,0.7,0.7,0.0,0.0,0.7,12.8,16.9,0.7,0.3,67528,2020,,15.03,Electrical Engineering Technologies/Technicians.
596,15.04,255,64.3,81.1,49.4,48.2,1.2,44.5,43.3,1.2,0.6,0.6,0.0,1.8,1.8,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,1.2,3.5,14.6,4.3,0.0,58375,2020,,15.04,Electromechanical Instrumentation and Maintenance Technologies/Technicians.
597,15.05,63,85.7,83.3,64.8,61.1,3.7,64.8,61.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,16.7,16.7,0.0,0.0,6684,2020,,15.05,Environmental Control Technologies/Technicians.
598,15.06,323,78.6,86.5,74.8,73.2,1.6,7.5,69.7,0.8,1.6,1.6,0.0,2.8,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,9.4,13.4,0.0,0.8,6949,2020,,15.06,Industrial Production Technologies/Technicians.
599,15.07,78,52.6,82.9,68.3,65.9,2.4,68.3,65.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,12.2,17.1,0.0,0.0,61588,2020,,15.07,Quality Control and Safety Technologies/Technicians.
600,15.08,984,69.7,81.0,68.1,65.7,2.3,65.5,63.6,1.9,0.6,0.6,0.0,0.9,0.6,0.3,0.3,0.3,0.0,0.9,0.7,0.1,0.0,1.5,1.5,17.3,1.5,1.2,658,2020,,15.08,Mechanical Engineering Related Technologies/Technicians.
601,15.10,36,51.9,91.4,88.8,86.6,2.1,8.7,78.6,2.1,2.1,2.1,0.0,2.7,2.7,0.0,0.5,0.5,0.0,2.7,2.7,0.0,0.0,1.1,1.1,8.6,0.0,0.5,62613,2020,,15.10,Construction Engineering Technologies.
602,15.12,62,79.0,85.4,75.5,73.5,2.0,75.5,73.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,14.3,0.0,2.0,6415,2020,,15.12,Computer Engineering Technologies/Technicians.
603,15.15,578,63.7,0.0,75.8,73.6,2.2,72.6,71.2,1.4,0.5,0.5,0.0,1.4,1.4,0.0,0.0,0.0,0.0,1.4,0.5,0.8,0.5,1.6,9.8,1.6,1.1,0.5,67621,2020,,15.15,Engineering-Related Fields.
604,19.01,613,63.5,74.1,48.1,44.5,3.6,46.3,43.4,2.8,0.5,0.3,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.8,0.5,0.3,1.3,0.3,23.1,17.7,7.7,1.8,42899,2020,,19.01,"Family and Consumer Sciences/Human Sciences, General."
605,19.02,138,73.9,9.0,71.6,63.7,7.8,69.6,62.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.9,1.0,3.9,2.9,5.9,11.8,39785,2020,,19.02,Family and Consumer Sciences/Human Sciences Business Services.
606,19.04,527,55.8,69.3,42.2,35.0,7.1,34.0,27.9,6.1,2.4,2.0,0.3,2.4,2.4,0.0,1.4,1.0,0.3,2.0,1.7,0.3,0.7,0.7,24.8,27.2,3.1,1.4,37226,2020,,19.04,Family and Consumer Economics and Related Studies.
607,19.05,932,67.5,84.6,36.4,3.8,5.6,31.0,27.8,3.2,1.0,0.5,0.5,3.0,1.4,1.6,0.2,0.2,0.0,1.3,1.0,0.3,0.6,1.3,45.5,11.8,3.5,1.0,37441,2020,,19.05,"Foods, Nutrition, and Related Services."
608,19.07,3534,63.8,74.3,44.3,39.1,5.1,41.8,37.3,4.6,0.6,0.5,0.1,0.7,0.4,0.3,0.3,0.3,0.0,0.8,0.6,0.2,1.1,0.2,27.5,15.7,9.5,1.7,34646,2020,,19.07,"Human Development, Family Studies, and Related Services."
609,19.09,743,76.4,69.6,63.9,58.1,5.8,59.0,54.6,4.4,2.1,1.6,0.5,1.1,0.5,0.5,1.1,0.9,0.2,0.7,0.5,0.2,0.2,0.0,4.4,27.6,2.3,1.6,43698,2020,,19.09,Apparel and Textiles.
611,31.03,385,51.4,7.4,55.6,49.5,6.1,5.5,44.9,5.6,0.5,0.0,0.5,1.5,1.5,0.0,0.5,0.5,0.0,2.5,2.5,0.0,1.0,0.0,7.1,9.1,17.7,9.6,33183,2020,,31.03,"Parks, Recreation and Leisure Facilities Management."
612,31.05,1469,67.7,83.0,49.8,42.6,7.2,45.3,39.1,6.2,0.8,0.6,0.2,1.6,1.1,0.5,0.4,0.2,0.2,1.7,1.5,0.2,0.5,0.6,31.0,9.0,7.8,1.2,37725,2020,,31.05,Health and Physical Education/Fitness.
613,31.01,425,51.5,78.7,51.6,47.5,4.1,47.0,43.4,3.7,0.9,0.9,0.0,2.7,2.3,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.9,0.5,24.7,17.4,3.7,1.4,3161,2020,,31.01,"Parks, Recreation and Leisure Studies."
614,44.02,83,53.0,75.0,59.1,56.8,2.3,54.5,52.3,2.3,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,2.5,4.5,0.0,3766,2020,,44.02,Community Organization and Advocacy.
615,44.04,254,74.8,74.1,43.2,4.0,3.2,39.5,37.4,2.1,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,3.2,2.6,0.5,1.6,5.8,23.2,23.7,2.1,0.5,5359,2020,,44.04,Public Administration.
616,44.05,768,59.5,8.3,54.5,46.0,8.5,44.9,4.3,4.6,1.3,1.1,0.2,2.4,1.5,0.9,0.7,0.4,0.2,5.3,2.6,2.6,1.3,2.0,2.8,16.0,3.3,2.2,53144,2020,,44.05,Public Policy Analysis.
617,44.07,43,67.8,82.9,38.0,33.5,4.5,36.1,32.3,3.8,0.2,0.1,0.1,0.9,0.5,0.4,0.1,0.1,0.0,0.7,0.5,0.1,1.4,0.4,41.4,11.6,5.1,2.2,35622,2020,,44.07,Social Work.
619,51.02,2888,64.6,85.7,17.3,13.5,3.8,15.6,12.5,3.1,0.1,0.0,0.1,1.2,0.8,0.4,0.2,0.1,0.2,0.2,0.1,0.1,0.8,0.3,65.9,5.8,8.2,1.7,34517,2020,,51.02,Communication Disorders Sciences and Services.
620,51.06,195,42.1,66.7,57.3,51.2,6.1,56.1,51.2,4.9,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,7.3,29.3,3.7,1.2,52655,2020,,51.06,Dental Support Services and Allied Professions.
621,51.07,1718,73.6,82.5,66.6,64.2,2.5,64.5,62.3,2.1,0.6,0.5,0.2,0.8,0.7,0.1,0.0,0.0,0.0,0.7,0.6,0.1,0.3,2.1,11.3,12.8,4.2,2.7,43155,2020,,51.07,Health and Medical Administrative Services.
622,51.08,219,82.2,75.6,25.0,23.9,1.1,23.3,22.8,0.6,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,1.1,0.6,0.6,0.0,1.1,49.4,17.8,6.7,0.0,4496,2020,,51.08,Allied Health and Medical Assisting Services.
623,51.09,1368,64.4,84.7,44.3,38.1,6.1,42.1,36.3,5.8,0.3,0.3,0.0,1.2,1.0,0.2,0.0,0.0,0.0,0.6,0.5,0.1,0.0,2.3,37.7,11.4,3.9,0.6,57525,2020,,51.09,"Allied Health Diagnostic, Intervention, and Treatment Professions."
624,52.01,6476,69.3,87.2,76.5,72.9,3.7,72.7,69.9,2.8,1.6,1.4,0.2,1.1,0.8,0.3,0.3,0.2,0.1,0.9,0.6,0.3,0.3,0.3,9.6,11.2,1.5,0.6,59231,2020,,52.01,"Business/Commerce, General."
625,52.02,2645,65.2,85.1,71.4,67.5,3.9,67.3,64.2,3.1,1.5,1.4,0.2,1.3,1.0,0.3,0.2,0.2,0.1,1.0,0.8,0.2,0.2,1.3,1.9,13.2,1.4,1.6,54392,2020,,52.02,"Business Administration, Management and Operations."
626,52.03,12895,71.6,9.3,6.5,56.4,4.1,55.9,53.6,2.3,0.3,0.3,0.0,0.9,0.7,0.2,0.2,0.2,0.0,3.2,1.7,1.5,0.1,0.8,27.7,7.9,1.6,1.3,5489,2020,,52.03,Accounting and Related Services.
627,52.04,47,8.9,91.7,71.1,68.4,2.6,63.2,6.5,2.6,0.0,0.0,0.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,13.2,5.3,2.6,5.3,61368,2020,,52.04,Business Operations Support and Assistant Services.
628,52.05,567,61.9,91.1,78.9,56.1,22.8,59.5,53.8,5.7,0.3,0.3,0.0,1.7,1.1,0.6,0.9,0.6,0.3,16.5,0.3,16.2,0.9,0.3,1.8,8.0,0.9,0.3,441,2020,,52.05,Business/Corporate Communications.
629,52.06,847,61.2,81.6,55.0,5.4,4.6,51.0,47.7,3.3,0.8,0.6,0.2,1.9,1.2,0.8,0.6,0.4,0.2,0.8,0.6,0.2,0.8,0.8,23.2,16.4,1.5,2.3,5725,2020,,52.06,Business/Managerial Economics.
630,52.07,151,66.6,85.9,73.6,68.3,5.3,64.5,6.8,3.7,5.4,4.5,0.9,1.9,1.5,0.4,0.8,0.7,0.1,1.0,0.8,0.2,0.4,0.5,1.2,11.9,2.0,1.4,514,2020,,52.07,Entrepreneurial and Small Business Operations.
631,52.08,15535,67.6,87.2,72.3,68.6,3.8,67.6,65.7,1.9,1.1,1.1,0.0,1.0,0.8,0.2,0.2,0.2,0.0,2.4,0.8,1.6,0.1,0.8,12.5,11.0,1.5,1.7,59627,2020,,52.08,Finance and Financial Management Services.
632,52.09,368,59.7,74.9,65.7,58.4,7.3,56.6,5.8,5.8,1.7,1.5,0.3,2.7,2.2,0.5,0.7,0.4,0.2,4.0,3.4,0.5,0.4,0.2,6.7,21.1,3.4,2.4,39884,2020,,52.09,Hospitality Administration/Management.
633,52.10,239,69.2,86.2,72.6,67.1,5.4,69.2,64.8,4.4,0.8,0.7,0.2,1.7,1.0,0.7,0.1,0.1,0.0,0.7,0.5,0.2,0.1,0.8,11.7,11.5,2.1,1.1,4786,2020,,52.10,Human Resources Management and Services.
634,52.11,1799,72.8,82.3,64.4,59.5,4.9,59.3,56.2,3.1,0.9,0.9,0.0,1.6,1.1,0.5,0.1,0.0,0.1,2.4,1.2,1.2,0.5,0.9,15.1,15.3,2.0,1.8,5236,2020,,52.11,International Business.
635,52.12,2987,7.7,85.6,74.4,72.5,1.9,71.5,69.9,1.6,0.5,0.5,0.0,1.4,1.2,0.1,0.2,0.1,0.0,0.9,0.8,0.1,0.2,0.9,9.1,12.8,1.5,1.0,62429,2020,,52.12,Management Information Systems and Services.
636,52.13,2949,65.2,84.6,68.5,65.3,3.2,64.4,61.9,2.5,0.9,0.8,0.1,1.2,1.0,0.2,0.2,0.2,0.0,1.8,1.4,0.4,0.2,0.3,14.2,13.6,1.5,1.7,63233,2020,,52.13,Management Sciences and Quantitative Methods.
637,52.14,13393,67.7,8.9,69.7,64.1,5.7,64.6,6.9,3.7,1.4,1.2,0.2,1.3,0.9,0.5,0.5,0.3,0.1,1.9,0.8,1.2,0.2,0.5,9.4,17.5,1.3,1.3,4861,2020,,52.14,Marketing.
638,52.15,612,67.5,83.4,72.2,67.3,4.8,65.9,63.4,2.4,2.7,2.4,0.2,0.7,0.7,0.0,0.2,0.2,0.0,2.7,0.5,2.2,0.0,0.7,9.7,14.8,1.7,1.0,5631,2020,,52.15,Real Estate.
639,52.17,295,64.1,75.1,63.0,62.4,0.5,61.9,61.4,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.1,9.5,21.2,3.2,2.1,51859,2020,,52.17,Insurance.
640,52.18,619,59.3,9.4,83.4,8.9,2.5,79.8,78.5,1.4,1.1,0.8,0.3,0.3,0.3,0.0,0.0,0.0,0.0,2.2,1.4,0.8,0.0,0.5,6.3,9.0,0.5,0.3,51222,2020,,52.18,"General Sales, Merchandising and Related Marketing Operations."
641,52.19,515,5.1,89.5,75.6,72.5,3.1,72.9,7.5,2.3,1.6,1.6,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.4,0.4,0.0,0.0,0.0,14.0,9.3,1.2,0.0,35624,2020,,52.19,"Specialized Sales, Merchandising and  Marketing Operations."
642,52.20,672,61.6,94.4,91.5,9.8,0.7,86.7,86.2,0.5,1.2,1.2,0.0,1.9,1.7,0.2,0.2,0.2,0.0,1.4,1.4,0.0,0.0,1.0,1.7,5.6,0.0,0.2,61249,2020,,52.20,Construction Management.
643,01.01,146,63.1,87.4,73.2,71.3,1.9,64.3,62.8,1.5,4.7,4.6,0.1,1.7,1.6,0.1,0.9,0.8,0.1,1.6,1.5,0.1,0.1,0.7,12.6,11.5,1.0,0.9,48878,2021,12.5,01.01,Agricultural Business and Management.
644,01.02,27,96.3,73.1,69.2,65.4,3.8,34.6,34.6,0.0,19.2,19.2,0.0,11.5,7.7,3.8,0.0,0.0,0.0,3.8,3.8,0.0,0.0,0.0,3.8,26.9,0.0,0.0,54525,2021,26.9,01.02,Agricultural Mechanization.
645,01.03,125,76.8,81.0,59.4,58.3,1.0,54.2,54.2,0.0,1.0,1.0,0.0,2.1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,19.8,13.5,5.2,1.0,36595,2021,18.8,01.03,Agricultural Production Operations.
646,01.06,99,69.7,87.0,62.3,6.9,1.4,49.3,49.3,0.0,1.4,1.4,0.0,2.9,1.4,1.4,1.4,1.4,0.0,7.2,7.2,0.0,0.0,1.4,23.2,13.0,0.0,0.0,38659,2021,13.0,01.06,Applied Horticulture and Horticultural Business Services.
647,01.08,359,58.5,89.9,69.0,61.4,7.6,62.4,56.7,5.7,1.9,1.4,0.5,1.0,1.0,0.0,1.4,0.5,1.0,2.4,1.9,0.5,0.0,0.0,2.0,8.6,1.4,1.0,4255,2021,1.0,01.08,Agricultural Public Services.
648,01.09,1768,66.2,85.0,49.4,44.1,5.3,44.4,4.0,4.4,1.8,1.8,0.0,2.0,1.3,0.7,0.1,0.1,0.0,1.2,0.9,0.3,0.3,0.4,34.0,1.3,4.7,0.9,3631,2021,15.0,01.09,Animal Sciences.
649,01.10,587,6.5,86.4,56.1,51.0,5.1,5.1,46.5,3.7,0.6,0.6,0.0,2.3,1.7,0.6,0.3,0.0,0.3,2.8,2.3,0.6,0.0,0.3,29.6,11.8,1.7,0.6,51763,2021,13.5,01.10,Food Science and Technology.
650,01.11,565,66.9,84.5,67.7,63.2,4.5,59.3,55.8,3.4,4.2,3.7,0.5,2.9,2.4,0.5,0.5,0.5,0.0,0.8,0.8,0.0,0.5,0.0,15.3,14.0,1.3,1.1,4454,2021,15.3,01.11,Plant Sciences.
651,01.13,18,76.9,39.8,7.2,6.0,1.2,7.2,6.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,19.3,41.0,0.0,232,2021,6.2,,
652,01.81,117,21.4,83.4,56.0,36.0,2.0,56.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,4.0,4.0,34573,2021,16.0,,
653,01.83,53,56.6,96.7,86.7,83.3,3.3,86.7,83.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,0.0,0.0,33924,2021,3.3,,
654,01.99,157,7.7,63.8,44.1,4.5,3.6,37.8,35.1,2.7,2.7,1.8,0.9,2.7,2.7,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,18.9,33.3,2.7,0.9,58189,2021,36.0,01.99,"Agriculture, Agriculture Operations, and Related Sciences, Other."
655,03.01,3851,58.7,76.5,54.2,46.7,7.5,46.7,4.6,6.2,0.8,0.7,0.1,4.0,3.1,0.9,0.2,0.1,0.1,2.5,2.2,0.3,2.0,1.0,18.3,2.9,2.2,1.4,41496,2021,23.1,03.01,Natural Resources Conservation and Research.
656,03.02,483,66.9,83.5,61.6,54.2,7.4,51.7,45.8,5.9,0.3,0.3,0.0,7.1,5.9,1.2,0.0,0.0,0.0,2.5,2.2,0.3,1.2,1.9,18.0,13.3,3.1,0.9,46132,2021,16.4,03.02,Natural Resources Management and Policy.
657,03.03,46,39.1,77.8,61.1,61.1,0.0,61.1,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,22.2,0.0,0.0,3891,2021,22.2,03.03,Fishing and Fisheries Sciences and Management.
658,03.05,258,64.3,95.2,81.9,81.3,0.6,72.3,71.7,0.6,1.2,1.2,0.0,6.6,6.6,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.6,1.2,1.8,4.2,0.6,0.6,4117,2021,4.8,03.05,Forestry.
659,03.06,291,6.1,79.5,65.1,6.0,5.1,54.3,5.3,4.0,0.6,0.0,0.6,6.9,6.3,0.6,1.1,1.1,0.0,2.3,2.3,0.0,1.1,0.6,1.9,17.1,2.9,2.3,36453,2021,2.0,03.06,Wildlife and Wildlands Science and Management.
660,04.02,217,62.7,86.5,56.8,55.2,1.6,53.3,52.2,1.1,0.7,0.6,0.1,0.6,0.6,0.1,0.4,0.4,0.0,1.7,1.4,0.3,0.2,0.2,29.0,12.7,0.7,0.4,5123,2021,13.4,04.02,Architecture.
661,04.03,34,44.4,7.9,47.7,45.0,2.6,43.7,42.4,1.3,0.7,0.7,0.0,1.3,0.7,0.7,0.7,0.7,0.0,1.3,0.7,0.7,0.0,2.0,21.2,26.5,2.6,0.0,47512,2021,29.1,04.03,"City/Urban, Community and Regional Planning."
662,04.04,166,54.8,74.5,39.6,35.2,4.4,35.2,31.9,3.3,2.2,2.2,0.0,1.1,1.1,0.0,1.1,0.0,1.1,0.0,0.0,0.0,2.2,0.0,31.9,16.5,8.8,1.1,44947,2021,25.3,04.04,Environmental Design.
663,04.05,168,72.6,85.2,74.6,71.3,3.3,68.0,65.6,2.5,2.5,2.5,0.0,0.8,0.8,0.0,0.8,0.0,0.8,2.5,2.5,0.0,0.0,0.0,1.7,13.9,0.8,0.0,4137,2021,14.8,04.05,Interior Architecture.
664,04.06,242,53.7,82.1,72.3,66.9,5.4,6.0,56.9,3.1,4.6,3.1,1.5,1.5,1.5,0.0,0.8,0.8,0.0,5.4,4.6,0.8,0.0,0.0,8.5,16.2,1.5,1.5,4819,2021,17.7,04.06,Landscape Architecture.
665,04.09,284,54.6,93.4,6.0,57.4,2.6,56.8,54.2,2.6,1.3,1.3,0.0,0.6,0.6,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.6,0.0,27.7,6.5,0.0,5.2,54655,2021,6.5,04.09,Architectural Sciences and Technology.
666,05.01,1158,66.5,81.3,55.3,48.4,6.9,47.1,41.6,5.6,1.6,1.4,0.1,3.1,2.6,0.5,0.9,0.6,0.3,2.6,2.2,0.4,1.2,1.0,22.5,13.2,5.1,1.7,46499,2021,18.3,05.01,Area Studies.
667,05.02,987,57.1,76.5,49.8,42.9,6.9,44.7,39.4,5.3,0.2,0.2,0.0,2.5,1.2,1.2,0.4,0.4,0.0,2.1,1.8,0.4,1.4,0.0,23.6,18.3,4.8,2.1,4342,2021,23.0,05.02,"Ethnic, Cultural Minority, Gender, and Group Studies."
668,09.01,13881,56.9,82.3,66.9,59.4,7.5,61.2,55.3,5.9,1.1,1.0,0.2,1.9,1.3,0.6,1.0,0.6,0.4,1.6,1.3,0.3,0.4,0.5,13.9,15.9,1.6,0.8,43762,2021,17.5,09.01,Communication and Media Studies.
669,09.04,3969,65.4,85.8,7.5,61.7,8.9,61.1,55.8,5.2,0.7,0.5,0.2,2.7,1.8,0.9,1.9,1.1,0.8,4.2,2.5,1.7,0.3,0.4,13.9,13.4,0.8,0.8,445,2021,14.1,09.04,Journalism.
670,09.07,2487,67.8,85.9,71.7,6.9,1.8,63.1,55.1,8.0,1.4,1.2,0.2,2.6,1.6,0.9,3.5,2.3,1.2,1.1,0.7,0.4,0.1,0.2,12.8,12.8,1.1,1.4,46222,2021,13.9,09.07,"Radio, Television, and Digital Communication."
671,09.09,4753,7.9,87.7,76.3,71.6,4.7,69.6,66.1,3.5,1.0,0.9,0.0,2.3,1.9,0.5,1.1,0.7,0.4,2.3,2.0,0.3,0.2,0.3,1.4,11.4,0.7,0.7,45556,2021,12.2,09.09,"Public Relations, Advertising, and Applied Communication."
672,10.03,664,52.7,75.2,65.7,6.9,4.9,55.7,52.3,3.4,0.6,0.6,0.0,4.6,4.0,0.6,4.6,3.7,0.9,0.3,0.3,0.0,0.0,0.3,8.0,22.6,1.7,1.7,4478,2021,24.3,10.03,Graphic Communications.
673,11.01,8674,57.9,84.8,71.4,67.4,4.0,68.2,64.9,3.3,0.8,0.7,0.1,1.1,0.9,0.2,0.3,0.2,0.1,1.1,0.7,0.4,0.1,0.4,12.1,14.0,1.1,1.0,79267,2021,15.0,11.01,"Computer and Information Sciences, General."
674,11.02,859,67.4,82.4,71.8,69.9,1.9,66.5,65.5,1.0,0.7,0.7,0.0,1.9,1.4,0.5,0.2,0.2,0.0,2.6,2.2,0.3,0.0,0.2,9.7,14.7,2.8,0.9,9193,2021,17.4,11.02,Computer Programming.
675,11.04,571,84.8,88.9,72.9,66.3,6.6,68.4,62.6,5.8,0.8,0.8,0.0,2.5,1.7,0.8,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.6,14.7,1.7,0.2,0.8,6797,2021,11.0,11.04,Information Science/Studies.
676,11.05,334,63.8,9.6,87.8,86.9,0.9,86.9,86.4,0.5,0.0,0.0,0.0,0.9,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,9.4,0.0,0.5,62969,2021,9.4,11.05,Computer Systems Analysis.
677,11.07,16,57.6,85.3,7.1,67.7,2.4,67.3,65.3,2.1,0.6,0.6,0.0,1.1,0.9,0.3,0.3,0.2,0.0,0.8,0.7,0.0,0.1,0.5,13.9,13.7,0.9,0.8,86281,2021,14.6,11.07,Computer Science.
678,11.08,432,6.6,75.2,66.4,59.9,6.5,59.9,55.0,5.0,1.5,1.1,0.4,1.5,1.1,0.4,2.3,1.5,0.8,1.1,1.1,0.0,0.0,0.0,6.9,22.1,2.3,2.3,62599,2021,24.4,11.08,Computer Software and Media Applications.
679,11.09,89,61.8,89.1,87.3,85.5,1.8,81.8,8.0,1.8,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,1.8,1.9,0.0,0.0,61274,2021,1.9,11.09,Computer Systems Networking and Telecommunications.
680,11.10,1478,53.7,88.4,74.7,71.9,2.8,71.6,69.4,2.3,0.8,0.6,0.1,1.0,0.8,0.3,0.4,0.4,0.0,0.9,0.8,0.1,0.0,2.3,1.2,11.3,0.1,1.4,67666,2021,11.5,11.10,Computer/Information Technology Administration and Management.
681,13.01,88,57.7,93.3,7.1,68.1,2.0,66.7,65.0,1.8,0.2,0.2,0.0,2.6,2.4,0.2,0.2,0.2,0.0,0.4,0.4,0.0,0.4,0.2,22.0,5.3,1.4,0.6,3912,2021,6.7,13.01,"Education, General."
682,13.04,256,87.1,75.2,59.6,58.7,0.9,57.0,56.5,0.4,0.4,0.4,0.0,2.2,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,7.2,24.2,0.4,7.2,34922,2021,24.7,13.04,Educational Administration and Supervision.
683,13.10,2121,59.9,89.2,63.9,61.5,2.4,6.1,58.4,1.7,0.2,0.2,0.0,3.1,2.6,0.6,0.2,0.2,0.0,0.4,0.2,0.2,0.6,0.1,23.9,9.4,1.3,0.8,41636,2021,1.7,13.10,Special Education and Teaching.
684,13.12,9699,56.5,81.8,66.6,62.1,4.5,61.9,58.2,3.7,0.4,0.3,0.1,3.6,3.0,0.6,0.2,0.1,0.1,0.5,0.5,0.0,0.3,0.1,14.3,17.1,1.0,0.7,39174,2021,18.1,13.12,"Teacher Education and Professional Development, Specific Levels and Methods."
685,13.13,4114,57.8,83.6,64.4,6.5,3.8,6.7,57.5,3.2,0.2,0.2,0.0,2.9,2.3,0.5,0.2,0.1,0.0,0.4,0.3,0.0,0.2,0.3,18.4,14.4,1.9,0.5,4112,2021,16.3,13.13,"Teacher Education and Professional Development, Specific Subject Areas."
686,13.14,199,55.8,51.5,41.4,39.6,1.8,39.6,37.8,1.8,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.0,45.0,2.7,0.9,4837,2021,47.7,13.14,Teaching English or French as a Second or Foreign Language.
687,14.01,547,58.1,86.8,66.7,62.9,3.8,63.8,6.4,3.5,0.0,0.0,0.0,1.9,1.6,0.3,0.0,0.0,0.0,0.9,0.9,0.0,0.0,1.6,18.2,11.6,1.6,0.3,66758,2021,13.2,14.01,"Engineering, General."
688,14.02,1582,72.9,82.5,49.4,48.8,0.6,47.0,46.5,0.5,0.4,0.4,0.0,0.8,0.7,0.1,0.1,0.1,0.0,1.1,1.1,0.0,0.0,3.0,29.4,16.5,1.0,0.7,71189,2021,17.4,14.02,"Aerospace, Aeronautical and Astronautical Engineering."
